"title" "year" "length" "budget" "rating" "votes" "r1" "r2" "r3" "r4" "r5" "r6" "r7" "r8" "r9" "r10" "mpaa" "Action" "Animation" "Comedy" "Drama" "Documentary" "Romance" "Short"
"Hochmat HaBeygale" 2002 101 NA 6.1 33 4.5 0 4.5 0 14.5 24.5 4.5 14.5 4.5 14.5 "" 0 0 1 0 0 0 0
"Crossing Guard, The" 1995 111 NA 6.3 2269 4.5 4.5 4.5 4.5 14.5 14.5 24.5 14.5 4.5 4.5 "R" 0 0 0 1 0 0 0
"Ordinary People" 1980 124 6000000 7.9 6785 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 24.5 "" 0 0 0 1 0 0 0
"Oru Vadakkan Veeragatha" 1989 168 NA 9.1 7 0 0 0 0 0 0 0 14.5 45.5 24.5 "" 0 0 0 0 0 0 0
"Woman Inside, The" 1981 94 NA 6.1 8 14.5 0 14.5 0 14.5 14.5 14.5 0 14.5 24.5 "" 0 0 0 1 0 0 0
"Tin Man" 1983 89 NA 4.5 28 0 14.5 0 4.5 14.5 14.5 4.5 14.5 4.5 24.5 "" 0 0 0 1 0 0 0
"Dr. Benderfax" 1997 85 NA 7.8 8 0 14.5 14.5 0 0 0 0 14.5 14.5 45.5 "" 0 0 1 0 0 0 0
"Anthropos pou etrehe poly, O" 1973 81 NA 7.4 10 0 0 0 0 14.5 14.5 14.5 45.5 24.5 0 "" 0 0 1 0 0 0 0
"Vol du Sphinx, Le" 1984 93 NA 5.2 6 0 0 14.5 0 0 64.5 0 14.5 0 0 "" 0 0 0 0 0 0 0
"Godson, The" 1971 75 NA 4.1 21 34.5 14.5 4.5 4.5 4.5 4.5 24.5 4.5 0 0 "" 1 0 0 1 0 0 0
"Tales of Terror" 1962 89 NA 6.5 511 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Invasion for Flesh and Blood" 1996 90 NA 4.7 17 45.5 14.5 0 0 4.5 4.5 4.5 0 0 14.5 "" 0 0 1 0 0 0 0
"Crimson Tide" 1995 116 53000000 7.1 14033 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 "R" 1 0 0 1 0 0 0
"When Tomorrow Dies" 1965 88 NA 6.1 7 0 0 0 14.5 0 44.5 0 14.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Eternity" 1994 56 NA 8.2 8 0 14.5 14.5 14.5 14.5 0 0 0 0 45.5 "" 0 0 0 0 1 0 0
"Cerveau, Le" 1969 110 NA 6.4 367 4.5 4.5 4.5 4.5 14.5 14.5 24.5 14.5 4.5 14.5 "" 0 0 1 0 0 0 0
"Squeak in the Deep, A" 1966 6 NA 6.7 17 0 0 0 4.5 14.5 24.5 14.5 24.5 0 0 "" 0 1 1 0 0 0 1
"Amazing Mr. X, The" 1948 78 NA 7.1 53 0 0 0 4.5 4.5 24.5 24.5 14.5 14.5 4.5 "" 0 0 0 0 0 0 0
"Rio Bravo" 1959 141 NA 8 7193 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 24.5 "" 0 0 0 1 0 1 0
"Spagnola, La" 2001 92 NA 6 177 4.5 4.5 4.5 4.5 4.5 24.5 24.5 14.5 4.5 4.5 "" 0 0 1 1 0 0 0
"Street Music" 1981 90 NA 6.2 9 0 0 0 24.5 0 0 0 34.5 14.5 34.5 "" 0 0 0 1 0 0 0
"Escape from East Berlin" 1962 89 NA 6.2 66 0 4.5 4.5 4.5 14.5 34.5 24.5 14.5 0 4.5 "" 0 0 0 1 0 0 0
"Ningen no joken II" 1959 181 NA 9 98 0 0 0 0 0 4.5 4.5 24.5 24.5 44.5 "" 0 0 0 1 0 0 0
"Samson og Sally" 1984 63 NA 7.4 64 4.5 0 0 4.5 0 4.5 24.5 24.5 14.5 24.5 "" 0 0 0 0 0 0 0
"Ibis rouge, L'" 1975 90 NA 6.3 23 0 0 4.5 4.5 14.5 24.5 24.5 14.5 0 4.5 "" 0 0 0 0 0 0 0
"Chocolate Girls" 2004 14 NA 7.3 10 0 14.5 0 0 14.5 14.5 0 24.5 0 45.5 "" 0 0 0 1 0 0 1
"Last Chair" 2003 30 25000 9 12 4.5 0 0 0 0 0 0 4.5 4.5 74.5 "" 0 0 0 0 0 0 1
"Cadillac" 1997 93 NA 8 5 0 0 0 0 44.5 0 0 0 0 64.5 "" 0 0 0 1 0 0 0
"Die Sister, Die!" 1972 82 NA 4.1 31 4.5 14.5 14.5 4.5 4.5 14.5 14.5 4.5 4.5 14.5 "" 0 0 0 0 0 0 0
"Vertiges de l'amour" 2001 84 NA 6.1 56 0 0 4.5 4.5 4.5 14.5 34.5 14.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Soliti ignoti, I" 1958 111 NA 7.8 790 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 24.5 "" 0 0 1 0 0 0 0
"Baby Doll" 1998 11 NA 6.3 16 0 0 0 4.5 14.5 34.5 34.5 0 14.5 0 "" 0 0 0 0 0 0 1
"Uramisten" 1985 93 NA 9.2 13 0 0 0 0 0 0 0 4.5 34.5 64.5 "" 0 0 0 1 0 0 0
"Witness for the Prosecution" 1957 118 3000000 8.3 5112 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 24.5 "" 0 0 0 1 0 0 0
"Caretaker, The" 1963 105 NA 7.1 71 0 0 4.5 4.5 4.5 14.5 4.5 24.5 24.5 14.5 "" 0 0 0 1 0 0 0
"Europe in the Raw" 1963 72 NA 1 11 84.5 4.5 0 0 0 0 0 4.5 0 0 "" 0 0 0 0 1 0 0
"Nightmare" 1981 96 NA 4.6 174 4.5 4.5 4.5 14.5 14.5 4.5 14.5 4.5 4.5 14.5 "" 0 0 0 0 0 0 0
"Crimebroker" 1993 93 NA 4.6 49 4.5 0 14.5 14.5 24.5 24.5 14.5 4.5 4.5 4.5 "R" 1 0 0 0 0 0 0
"Storia d'amore" 1986 109 NA 6.6 15 4.5 0 0 0 0 24.5 24.5 0 24.5 24.5 "" 0 0 0 0 0 0 0
"Bombay Mail" 1934 70 NA 5.8 10 0 0 0 14.5 14.5 14.5 14.5 44.5 24.5 0 "" 0 0 0 1 0 0 0
"Sourire du clown, Le" 1999 89 NA 5.3 17 0 0 4.5 24.5 14.5 14.5 24.5 4.5 14.5 0 "" 0 0 0 1 0 0 0
"Dva kapitana II" 1993 70 NA 7.1 28 4.5 4.5 0 0 0 14.5 0 4.5 14.5 45.5 "" 0 0 1 0 1 0 0
"Bonnie e Clyde all'italiana" 1982 97 NA 4.4 34 4.5 4.5 4.5 14.5 14.5 24.5 4.5 4.5 4.5 14.5 "" 0 0 0 0 0 0 0
"Long ji mao" 1985 60 NA 5.5 9 14.5 0 0 0 0 24.5 14.5 14.5 0 44.5 "" 0 1 0 0 0 1 0
"Blood on the Moon" 1948 88 NA 6.6 243 4.5 4.5 4.5 4.5 4.5 24.5 24.5 24.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Where's Marlowe?" 1998 97 3500000 6.2 188 4.5 4.5 4.5 4.5 4.5 24.5 14.5 24.5 4.5 14.5 "R" 0 0 1 0 0 0 0
"With the Marines at Tarawa" 1944 18 NA 8.4 5 0 0 0 0 0 44.5 0 0 0 64.5 "" 0 0 0 0 1 0 1
"Ultimate Degenerate, The" 1969 70 NA 4.5 5 24.5 0 0 0 0 24.5 0 24.5 0 44.5 "" 0 0 0 0 0 0 0
"Diavolo, Il" 1963 103 NA 6.2 9 0 0 0 0 0 34.5 24.5 14.5 14.5 24.5 "" 0 0 1 0 0 0 0
"Petit voleur, Le" 1999 63 NA 6.6 199 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Trzeba zabic te milosc" 1972 92 NA 6.3 9 0 0 0 24.5 24.5 14.5 0 14.5 14.5 24.5 "" 0 0 0 1 0 1 0
"Nian ni ru xi" 1997 43 NA 6.9 7 0 0 14.5 0 0 14.5 0 24.5 14.5 24.5 "" 0 0 0 0 1 0 1
"Bulletproof" 1996 84 NA 5.4 3613 4.5 4.5 4.5 4.5 14.5 24.5 14.5 4.5 4.5 4.5 "R" 1 0 1 0 0 0 0
"Bionca on Fire" 1988 83 NA 6.9 5 0 0 0 0 44.5 0 24.5 24.5 0 24.5 "" 0 0 0 0 0 0 0
"Golden Hawk, The" 1952 83 NA 5.2 10 0 0 0 24.5 64.5 14.5 0 14.5 0 0 "" 0 0 0 0 0 0 0
"Face-Off" 1971 112 NA 5.2 77 14.5 4.5 4.5 4.5 4.5 4.5 14.5 14.5 4.5 24.5 "" 0 0 0 0 0 0 0
"Robin Hood Daffy" 1958 6 NA 8 230 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 34.5 "" 0 1 1 0 0 0 1
"You for Me" 1952 71 NA 5.8 23 0 0 4.5 14.5 24.5 14.5 14.5 0 4.5 24.5 "" 0 0 1 0 0 0 0
"90" 2005 14 4000 9.1 10 0 14.5 0 0 0 0 0 0 14.5 84.5 "" 0 0 0 0 0 0 1
"Swan Princess: The Mystery of the Enchanted Kingdom, The" 1998 71 NA 4.1 39 14.5 4.5 4.5 24.5 14.5 14.5 4.5 4.5 0 4.5 "" 0 1 0 0 0 0 0
"Make Your Own Bed" 1944 82 NA 5.3 24 4.5 4.5 14.5 14.5 4.5 34.5 4.5 4.5 4.5 0 "" 0 0 1 0 0 0 0
"Fantasia" 1940 80 2280000 7.8 14925 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 24.5 "" 0 1 0 0 0 0 0
"Kenguru, A" 1975 95 NA 6.8 5 0 0 24.5 0 0 24.5 24.5 24.5 0 24.5 "" 0 0 1 0 0 0 0
"Perfectionist, The" 1987 93 NA 2.8 6 0 14.5 34.5 14.5 0 0 14.5 14.5 0 0 "" 0 0 1 0 0 0 0
"Stagecoach Kid" 1949 60 NA 5.8 18 0 0 4.5 4.5 0 34.5 14.5 14.5 4.5 14.5 "" 0 0 0 0 0 0 0
"God's Army" 2000 108 300000 6.4 354 4.5 4.5 4.5 4.5 4.5 4.5 4.5 14.5 14.5 34.5 "PG" 0 0 0 1 0 0 0
"Soleil des voyous, Le" 1967 95 NA 5.4 23 4.5 0 4.5 4.5 14.5 14.5 34.5 4.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Gang Buster, The" 1931 65 NA 6.4 5 0 0 0 24.5 44.5 0 24.5 0 24.5 0 "" 0 0 1 0 0 0 0
"Execution of Wanda Jean, The" 2002 88 NA 7.3 45 4.5 4.5 0 4.5 4.5 4.5 14.5 24.5 4.5 14.5 "" 0 0 0 0 1 0 0
"Vent de panique" 1987 90 NA 4.4 14 0 0 24.5 24.5 24.5 24.5 4.5 0 0 0 "" 0 0 0 0 0 0 0
"Quante volte... quella notte" 1972 83 NA 6 42 0 4.5 4.5 4.5 24.5 24.5 24.5 4.5 4.5 4.5 "" 0 0 1 1 0 0 0
"Children of the Damned" 1963 90 NA 5.7 407 4.5 4.5 4.5 4.5 14.5 24.5 24.5 4.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Drum" 2004 94 3600 4 32 4.5 24.5 0 0 4.5 4.5 4.5 14.5 14.5 24.5 "" 0 0 0 0 0 0 0
"Queen of Spades, The" 1949 95 NA 7.7 103 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 24.5 "" 0 0 0 1 0 0 0
"Acquasanta Joe" 1971 94 NA 4.8 15 4.5 0 4.5 24.5 24.5 14.5 4.5 4.5 0 14.5 "" 1 0 0 0 0 0 0
"Slick Chick, The" 1962 7 NA 6.2 18 0 0 4.5 14.5 14.5 24.5 24.5 14.5 0 14.5 "" 0 1 1 0 0 0 1
"Sweet Love, Bitter" 1967 92 NA 6.8 10 0 0 0 0 24.5 0 14.5 34.5 14.5 34.5 "" 0 0 0 1 0 0 0
"Carry on Doctor" 1967 94 NA 5.9 357 4.5 4.5 4.5 4.5 14.5 24.5 24.5 4.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Operation" 1998 20 NA 8.9 68 4.5 0 0 0 0 0 0 0 4.5 94.5 "" 0 0 1 0 0 0 1
"Otra historia de amor" 1986 90 NA 3.2 16 4.5 4.5 0 0 0 4.5 14.5 4.5 34.5 24.5 "" 0 0 0 1 0 1 0
"She Had to Say Yes" 1933 65 111000 6 42 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Crude" 2003 88 NA 9.4 9 0 0 0 0 0 0 0 24.5 14.5 64.5 "" 0 0 1 1 0 0 0
"Zora la vampira" 2000 105 NA 4.8 47 14.5 4.5 4.5 4.5 14.5 14.5 24.5 4.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Coil" 2001 79 12000 7.8 12 4.5 0 0 0 0 4.5 4.5 34.5 14.5 24.5 "" 0 0 0 1 0 0 0
"Fong Sai-Yuk" 1993 100 NA 7 1337 4.5 4.5 4.5 4.5 4.5 4.5 24.5 24.5 14.5 14.5 "R" 1 0 1 0 0 0 0
"Student Prince, The" 1954 107 NA 5.6 154 0 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 24.5 "" 0 0 0 0 0 0 0
"Petit monde de Don Camillo, Le" 1952 107 NA 7.4 432 4.5 0 4.5 4.5 4.5 4.5 14.5 24.5 14.5 24.5 "" 0 0 1 0 0 0 0
"Happy Mother's Day, Love George" 1973 90 NA 4.7 28 4.5 4.5 4.5 14.5 14.5 14.5 4.5 14.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Irezumi ichidai" 1965 87 NA 7.7 74 0 0 4.5 0 4.5 4.5 24.5 34.5 14.5 14.5 "" 0 0 0 0 0 0 0
"New Kind of Love, A" 1963 110 NA 5.7 185 4.5 4.5 4.5 4.5 14.5 24.5 24.5 14.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Cattle Queen" 1951 69 NA 3.8 6 14.5 34.5 14.5 14.5 0 14.5 0 0 0 0 "" 0 0 0 0 0 0 0
"Million, Le" 1931 83 NA 8 294 4.5 4.5 0 4.5 4.5 4.5 14.5 24.5 14.5 24.5 "" 0 0 1 0 0 0 0
"Mumi-troll i drugie" 1978 21 NA 9.8 5 0 0 0 0 0 0 24.5 0 24.5 64.5 "" 0 1 0 0 0 0 1
"Voz de su amo, La" 2001 105 NA 6.2 47 0 0 4.5 4.5 14.5 34.5 14.5 4.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Signs and Voices" 2004 17 NA 8.7 7 0 0 14.5 0 0 0 0 14.5 0 74.5 "" 0 0 0 0 1 0 1
"Skull: A Night of Terror" 1987 80 NA 4 14 14.5 34.5 0 4.5 14.5 24.5 0 0 0 4.5 "" 0 0 0 1 0 0 0
"Hospitaliky" 1937 5 NA 7.1 9 0 0 0 14.5 0 14.5 24.5 34.5 24.5 0 "" 0 1 1 0 0 0 1
"Affaire Dominici, L'" 1973 105 NA 6.5 57 0 0 4.5 4.5 14.5 14.5 34.5 14.5 14.5 4.5 "" 0 0 0 1 0 0 0
"Algiers" 1938 95 NA 7.1 242 4.5 4.5 4.5 4.5 4.5 14.5 34.5 24.5 14.5 14.5 "" 0 0 0 1 0 1 0
"Florida Enchantment, A" 1914 63 NA 6.4 35 0 4.5 4.5 4.5 14.5 14.5 34.5 14.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Blade Runner" 1982 117 28000000 8.2 74749 4.5 4.5 4.5 4.5 4.5 4.5 14.5 14.5 24.5 34.5 "" 1 0 0 1 0 0 0
"Ratchet" 1996 114 NA 4.1 50 24.5 14.5 4.5 14.5 14.5 4.5 4.5 4.5 4.5 4.5 "R" 0 0 0 0 0 0 0
"Barocco" 1976 110 NA 6.1 129 4.5 4.5 4.5 4.5 4.5 14.5 24.5 4.5 4.5 24.5 "" 0 0 0 1 0 1 0
"Peppermint-Frieden" 1983 112 NA 7.9 20 4.5 0 0 0 4.5 0 24.5 14.5 24.5 34.5 "" 0 0 0 1 0 0 0
"Ofelia kommer til byen" 1985 92 NA 5 15 0 14.5 0 24.5 4.5 34.5 4.5 4.5 0 4.5 "" 0 0 0 1 0 0 0
"Singin' in the Rain" 1952 103 2540800 8.5 20585 4.5 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 34.5 "" 0 0 1 0 0 1 0
"Shepherd of the Hills, The" 1941 98 NA 6.2 206 4.5 4.5 4.5 4.5 4.5 14.5 14.5 24.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Clean, Shaven" 1994 79 60000 6.8 370 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 24.5 14.5 "" 0 0 0 1 0 0 0
"Mujeres insumisas" 1995 120 NA 6.3 24 14.5 0 0 4.5 14.5 14.5 24.5 14.5 14.5 4.5 "" 0 0 1 1 0 0 0
"Vaya con Dios" 2002 106 NA 7.3 244 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 24.5 14.5 "" 0 0 1 0 0 0 0
"Never Among Friends" 2002 78 7000 6.4 73 4.5 4.5 0 4.5 4.5 4.5 4.5 4.5 24.5 24.5 "" 0 0 1 1 0 1 0
"Bello, il brutto, il cretino, Il" 1967 92 NA 8.2 10 14.5 0 0 0 0 0 14.5 34.5 24.5 34.5 "" 0 0 1 0 0 0 0
"Born for Hell" 1976 92 NA 4.9 18 14.5 0 4.5 4.5 4.5 34.5 4.5 14.5 4.5 14.5 "" 0 0 0 0 0 0 0
"Feed 'em and Weep" 1938 10 NA 7.3 16 0 0 0 0 0 4.5 34.5 34.5 14.5 0 "" 0 0 1 0 0 0 1
"Try Seventeen" 2002 96 NA 6.1 1373 4.5 4.5 4.5 4.5 14.5 14.5 24.5 14.5 4.5 14.5 "R" 0 0 1 1 0 1 0
"Among Those Present" 1921 35 NA 7.4 32 4.5 0 0 0 4.5 14.5 24.5 14.5 4.5 14.5 "" 0 0 1 0 0 0 1
"Kill the Golden Goose" 1979 90 NA 3.1 12 14.5 14.5 4.5 0 0 4.5 14.5 4.5 0 24.5 "" 1 0 0 1 0 0 0
"Yureiyashiki no Kyofu: Chi O Suu Ningyoo" 1970 85 NA 4.9 9 0 0 14.5 14.5 14.5 14.5 14.5 14.5 0 34.5 "" 0 0 0 0 0 0 0
"White Hunter Black Heart" 1990 110 NA 6.6 1148 4.5 4.5 4.5 4.5 14.5 14.5 24.5 14.5 14.5 4.5 "" 1 0 0 1 0 0 0
"Music of Chance, The" 1993 98 NA 6.8 596 4.5 4.5 4.5 4.5 4.5 14.5 14.5 24.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Stepford Wives, The" 1975 115 NA 6.8 2025 4.5 4.5 4.5 4.5 4.5 14.5 34.5 14.5 4.5 4.5 "" 0 0 0 0 0 0 0
"Ash Wednesday" 1973 99 NA 3.5 110 14.5 14.5 4.5 14.5 14.5 4.5 4.5 4.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Eulogy" 2004 91 10000000 6.5 773 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 14.5 14.5 "R" 0 0 1 1 0 0 0
"Case of the Howling Dog, The" 1934 75 NA 5.8 26 0 4.5 4.5 4.5 14.5 14.5 34.5 14.5 4.5 4.5 "" 0 0 0 1 0 0 0
"Lifestyle, The" 1999 78 NA 5 77 14.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 4.5 14.5 "" 0 0 0 0 1 0 0
"Eternal Embrace" 2000 47 96000 9.6 5 0 0 0 0 0 0 0 0 44.5 64.5 "" 0 0 0 0 0 1 0
"Herd" 1999 18 NA 6.3 45 0 4.5 0 4.5 4.5 4.5 14.5 14.5 4.5 44.5 "" 0 0 0 0 0 0 1
"Gu huo zai san" 1996 98 NA 6.6 102 4.5 4.5 4.5 4.5 4.5 14.5 14.5 34.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Puraido: Unmei no toki" 1998 161 NA 6.1 19 4.5 4.5 4.5 4.5 0 4.5 24.5 4.5 24.5 24.5 "" 0 0 0 1 0 0 0
"Quinta del porro, La" 1980 107 NA 4.6 10 14.5 14.5 0 14.5 14.5 34.5 0 24.5 14.5 0 "" 0 0 0 0 0 0 0
"Uninvited, The" 1944 100 NA 7.7 718 4.5 4.5 4.5 4.5 4.5 4.5 14.5 24.5 14.5 34.5 "" 0 0 0 0 0 1 0
"Hitler - ein Film aus Deutschland" 1978 407 NA 9 70 4.5 0 0 0 4.5 4.5 4.5 4.5 14.5 64.5 "" 0 0 0 0 0 0 0
"Sudden Loss of Gravity, A" 2000 90 NA 5.2 19 14.5 4.5 4.5 4.5 4.5 14.5 0 4.5 0 44.5 "" 0 0 0 0 0 0 0
"Big Rascal" 1979 93 NA 6.5 6 0 0 0 0 34.5 0 45.5 0 0 14.5 "" 1 0 0 1 0 0 0
"Moonlight" 2002 91 NA 5.9 131 14.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 14.5 14.5 "" 0 0 0 0 0 0 0
"Sing, Boy, Sing" 1958 90 NA 4.7 25 0 4.5 0 24.5 4.5 14.5 14.5 4.5 4.5 24.5 "" 0 0 0 1 0 0 0
"Pirates on Horseback" 1941 69 NA 5.7 18 14.5 0 4.5 0 4.5 14.5 14.5 14.5 24.5 14.5 "" 1 0 0 0 0 0 0
"Demoiselles de Rochefort, Les" 1967 125 NA 7.5 567 4.5 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 34.5 "" 0 0 1 0 0 0 0
"Preferans po Pyatnitsam" 1984 93 NA 5.1 5 0 0 0 24.5 0 64.5 24.5 0 0 0 "" 0 0 0 1 0 0 0
"Jaws of Satan" 1981 92 NA 3.3 67 24.5 14.5 14.5 14.5 14.5 4.5 4.5 0 0 14.5 "" 0 0 0 0 0 0 0
"Leaving Scars" 1997 90 NA 2.8 18 24.5 14.5 14.5 14.5 24.5 0 0 4.5 0 4.5 "" 1 0 0 0 0 0 0
"Golgo 13" 1973 104 NA 5.1 14 14.5 4.5 0 4.5 0 0 24.5 0 0 45.5 "" 0 0 0 0 0 0 0
"Bilbao" 1978 89 NA 6.7 81 4.5 4.5 0 4.5 4.5 14.5 14.5 24.5 14.5 14.5 "" 0 0 0 0 0 0 0
"Born to Fight" 1956 15 NA 5.8 6 0 0 14.5 0 14.5 64.5 0 0 0 0 "" 0 0 0 0 1 0 1
"With Love, Annette" 1985 72 NA 5.3 5 0 0 24.5 0 24.5 24.5 24.5 0 0 24.5 "" 0 0 0 0 0 0 0
"Hour for Lunch, An" 1939 9 NA 5.7 6 0 0 14.5 0 14.5 0 45.5 0 14.5 0 "" 0 0 1 0 0 0 1
"Sherlock Holmes" 1932 68 NA 3 14 24.5 14.5 4.5 4.5 4.5 24.5 4.5 0 0 4.5 "" 0 0 0 1 0 0 0
"Maniac Cop" 1988 85 1100000 5 709 4.5 4.5 4.5 14.5 14.5 24.5 14.5 4.5 4.5 4.5 "" 1 0 0 0 0 0 0
"Legend of Tom Dooley, The" 1959 79 NA 5 30 0 4.5 14.5 4.5 24.5 24.5 14.5 14.5 4.5 14.5 "" 0 0 0 1 0 0 0
"Saigon" 1948 93 NA 5.3 23 0 4.5 4.5 14.5 4.5 24.5 14.5 4.5 0 24.5 "" 0 0 0 1 0 0 0
"Overtime" 2004 11 NA 9.5 8 0 0 0 0 0 0 0 14.5 24.5 64.5 "" 0 0 1 0 0 0 0
"Strictly Dynamite" 1934 71 NA 5.3 9 0 0 0 14.5 24.5 14.5 44.5 14.5 0 0 "" 0 0 1 0 0 0 0
"Mrs. Jones' Lover; or, 'I Want My Hat'" 1909 5 NA 3.1 5 24.5 0 24.5 44.5 24.5 0 0 0 0 0 "" 0 0 1 0 0 0 1
"Apa" 1966 95 NA 6.7 54 4.5 0 4.5 0 4.5 4.5 24.5 14.5 14.5 24.5 "" 0 0 0 1 0 0 0
"Tarnished Angels, The" 1958 91 NA 7.5 212 4.5 4.5 0 4.5 4.5 14.5 24.5 24.5 14.5 14.5 "" 0 0 0 1 0 0 0
"Dark Heaven" 2002 87 80000 2.4 47 44.5 14.5 4.5 0 0 4.5 4.5 4.5 4.5 14.5 "R" 0 0 0 0 0 0 0
"Death Magic" 1992 93 NA 3.4 8 24.5 14.5 14.5 24.5 0 0 0 0 0 24.5 "" 0 0 0 0 0 0 0
"Autopsia de un fantasma" 1968 95 NA 2.7 9 14.5 24.5 0 14.5 0 0 14.5 14.5 14.5 24.5 "" 0 0 1 0 0 0 0
"Arthur's Dyke" 2001 106 NA 5.6 65 4.5 4.5 0 4.5 14.5 14.5 24.5 14.5 4.5 4.5 "" 0 0 1 1 0 0 0
"Daddy's Girl" 2001 9 NA 6.5 12 14.5 4.5 0 0 4.5 4.5 24.5 24.5 0 4.5 "" 0 0 0 0 0 0 1
"8 Ball Bunny" 1950 7 NA 7.4 90 4.5 0 4.5 4.5 4.5 14.5 24.5 34.5 4.5 14.5 "" 0 1 1 0 0 0 1
"White Badge" 1992 122 NA 7.4 47 0 0 4.5 0 4.5 14.5 24.5 34.5 4.5 24.5 "" 0 0 0 0 0 0 0
"Nishaant" 1975 140 NA 6.5 30 4.5 0 0 4.5 4.5 0 14.5 14.5 45.5 14.5 "" 0 0 0 1 0 0 0
"Bride Walks Out, The" 1936 75 NA 6 58 0 0 4.5 4.5 14.5 34.5 24.5 14.5 4.5 4.5 "" 0 0 1 0 0 0 0
"Krasnye kolokola II" 1982 139 NA 6.4 11 0 14.5 0 0 4.5 0 0 34.5 24.5 4.5 "" 0 0 0 1 0 0 0
"Mardi Gras" 1958 107 NA 5.2 38 4.5 4.5 4.5 14.5 14.5 14.5 14.5 14.5 4.5 24.5 "" 0 0 0 0 0 0 0
"Ispod crte" 2003 105 NA 4 10 34.5 34.5 0 0 0 0 34.5 0 0 14.5 "" 0 0 0 0 0 0 0
"Silence est d'or, Le" 1947 100 NA 7.2 50 4.5 4.5 0 4.5 4.5 14.5 14.5 34.5 14.5 14.5 "" 0 0 1 1 0 1 0
"Adorenarin doraibu" 1999 112 NA 7.3 293 4.5 4.5 4.5 4.5 4.5 14.5 24.5 24.5 4.5 14.5 "" 0 0 1 0 0 0 0
"Perumthachan" 1990 140 NA 8.2 5 0 0 0 24.5 0 0 24.5 0 0 64.5 "" 0 0 0 0 0 0 0
"Hurensohn" 2004 86 NA 7.4 21 0 0 4.5 4.5 4.5 24.5 4.5 14.5 4.5 24.5 "" 0 0 0 1 0 0 0
"Put More Blood Into the Music" 1987 120 NA 9.6 5 0 0 0 0 0 0 0 24.5 0 84.5 "" 0 0 0 0 1 0 0
"Night Stage to Galveston" 1952 61 NA 6 6 0 14.5 0 14.5 14.5 14.5 0 14.5 14.5 0 "" 0 0 0 0 0 0 0
"Lift" 1997 91 NA 4.5 9 14.5 0 14.5 0 14.5 14.5 0 24.5 14.5 24.5 "" 0 0 0 0 0 0 0
"Kill the Umpire" 1950 78 NA 6.5 115 4.5 0 4.5 4.5 14.5 4.5 14.5 24.5 14.5 14.5 "" 0 0 1 0 0 0 0
"Lunch Wagon" 1980 88 NA 4 54 4.5 14.5 14.5 14.5 4.5 14.5 4.5 4.5 4.5 14.5 "" 0 0 1 0 0 0 0
"Voor een verloren soldaat" 1992 92 NA 7.4 512 4.5 4.5 4.5 4.5 4.5 4.5 14.5 14.5 14.5 44.5 "" 0 0 0 0 0 1 0
"Marilyn Hotchkiss' Ballroom Dancing and Charm School" 2005 103 NA 5.7 77 4.5 4.5 4.5 4.5 0 4.5 4.5 14.5 14.5 45.5 "" 0 0 1 0 0 1 0
"Eagle, The" 1925 73 NA 6.7 128 4.5 0 4.5 4.5 4.5 24.5 24.5 24.5 4.5 4.5 "" 0 0 1 0 0 1 0
